agent_id,o_node_id,d_node_id,o_zone_id,d_zone_id,matching_link_from_node_id,matching_link_to_node_id,matching_link_id,node_sequence,geometry,time_sequence
90077,0,0,0,0,1604,1874,4085,,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",
90078,0,0,0,0,1874,2913,5202,,"LINESTRING (-2.2624999 53.4788504, -2.2623947 53.4789046, -2.2623525 53.4789513)",
90079,0,0,0,0,1874,2913,5202,,"LINESTRING (-2.2624999 53.4788504, -2.2623947 53.4789046, -2.2623525 53.4789513)",
90080,0,0,0,0,1607,2695,2843,,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)",
90081,0,0,0,0,885,1603,2847,,"LINESTRING (-2.2621711 53.4787834, -2.2624047 53.478763)",
90082,0,0,0,0,1874,2913,5202,,"LINESTRING (-2.2624999 53.4788504, -2.2623947 53.4789046, -2.2623525 53.4789513)",
90083,0,0,0,0,1604,2911,2848,,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",
90084,0,0,0,0,2911,293,2850,,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)",
90085,0,0,0,0,293,2576,1767,,"LINESTRING (-2.2650378 53.4789634, -2.2649414 53.4790679)",
90086,0,0,0,0,293,1490,2852,,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)",
90087,0,0,0,0,1241,1490,2649,,"LINESTRING (-2.2664637 53.4799532, -2.2668721 53.4795806)",
90088,0,0,0,0,1603,1604,5736,,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)",
90089,0,0,0,0,1604,1874,4085,,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",
90090,0,0,0,0,1604,1874,4085,,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",
90091,0,0,0,0,1604,1874,4085,,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",
90092,0,0,0,0,1604,2911,2848,,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",
90093,0,0,0,0,2276,2339,5826,,"LINESTRING (-2.2627622 53.481428, -2.2626279 53.4817365, -2.2626349 53.4817809)",
90094,0,0,0,0,2259,2933,4273,,"LINESTRING (-2.2621138 53.4811815, -2.2622486 53.4812191)",
90095,0,0,0,0,2259,2933,4273,,"LINESTRING (-2.2621138 53.4811815, -2.2622486 53.4812191)",
90096,0,0,0,0,1601,1608,2837,,"LINESTRING (-2.2622552 53.4806845, -2.2622505 53.4803147, -2.2622467 53.4800644, -2.2622185 53.4799342)",
90097,0,0,0,0,1608,1872,5787,,"LINESTRING (-2.2622185 53.4799342, -2.2621712 53.4796634, -2.2621727 53.4796167, -2.2621811 53.4795793)",
90098,0,0,0,0,1608,1872,5787,,"LINESTRING (-2.2622185 53.4799342, -2.2621712 53.4796634, -2.2621727 53.4796167, -2.2621811 53.4795793)",
90099,0,0,0,0,1887,2914,5782,,"LINESTRING (-2.2622251 53.479441, -2.262229 53.479404, -2.2622394 53.4793071, -2.2622381 53.4792911)",
90100,0,0,0,0,1600,1599,5650,,"LINESTRING (-2.2622336 53.4791681, -2.2620661 53.4790351)",
90101,0,0,0,0,1874,1606,5737,,"LINESTRING (-2.2624999 53.4788504, -2.2623113 53.4788662, -2.2621825 53.4788759)",
90102,0,0,0,0,1607,2695,2843,,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)",
90103,0,0,0,0,1607,2695,2843,,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)",
90104,0,0,0,0,2695,1242,5649,,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)",
90105,0,0,0,0,143,144,2854,,"LINESTRING (-2.2612576 53.4786285, -2.2610681 53.4786796, -2.2609138 53.478722)",
90106,0,0,0,0,2397,1884,5372,,"LINESTRING (-2.260791 53.478512, -2.260919 53.4786234)",
90107,0,0,0,0,354,2397,5208,,"LINESTRING (-2.26063 53.4784475, -2.2607174 53.4784684, -2.260791 53.478512)",
90108,0,0,0,0,2397,1884,5372,,"LINESTRING (-2.260791 53.478512, -2.260919 53.4786234)",
90109,0,0,0,0,2397,1884,5372,,"LINESTRING (-2.260791 53.478512, -2.260919 53.4786234)",
90110,0,0,0,0,1202,1201,2855,,"LINESTRING (-2.2608553 53.4787047, -2.2610225 53.4786568, -2.261186 53.4786138)",
90111,0,0,0,0,2695,1242,5649,,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)",
90112,0,0,0,0,2695,1242,5649,,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)",
90113,0,0,0,0,1607,2695,2843,,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)",
90114,0,0,0,0,354,1862,4646,,"LINESTRING (-2.26063 53.4784475, -2.2603023 53.478614)",
90115,0,0,0,0,1858,1202,2857,,"LINESTRING (-2.2602416 53.4789695, -2.2604142 53.4788841, -2.2606171 53.4787916, -2.2608553 53.4787047)",
90116,0,0,0,0,1197,1858,4979,,"LINESTRING (-2.2600131 53.4790984, -2.2602416 53.4789695)",
90117,0,0,0,0,2765,2766,5394,,"LINESTRING (-2.2592256 53.4771005, -2.2593168 53.4772581, -2.2594075 53.4774577, -2.2594698 53.4776608, -2.2594884 53.4777509, -2.2594991 53.477843, -2.2595091 53.4780284, -2.2594926 53.4782222, -2.2594614 53.4784607, -2.2594189 53.4786971, -2.2593504 53.4789769, -2.2592645 53.4792457, -2.2591149 53.4796733)",
90118,0,0,0,0,2767,2764,5400,,"LINESTRING (-2.2590558 53.4796672, -2.2591268 53.4794727, -2.2592125 53.4792384, -2.2592938 53.4789751, -2.2593667 53.4786979, -2.2594132 53.4784588, -2.2594437 53.4782327, -2.2594532 53.4780287, -2.2594396 53.4778407, -2.259431 53.4777528, -2.2594156 53.4776649, -2.2593457 53.4774553, -2.2592599 53.4772641, -2.2591671 53.4771128)",
90119,0,0,0,0,2766,2760,5399,,"LINESTRING (-2.2591149 53.4796733, -2.258775 53.4805624, -2.2586676 53.4807947, -2.2585834 53.4809439, -2.258477 53.4810962)",
90120,0,0,0,0,2766,2760,5399,,"LINESTRING (-2.2591149 53.4796733, -2.258775 53.4805624, -2.2586676 53.4807947, -2.2585834 53.4809439, -2.258477 53.4810962)",
90121,0,0,0,0,1200,2760,5519,,"LINESTRING (-2.258192 53.4813937, -2.2583458 53.4812459, -2.258477 53.4810962)",
90122,0,0,0,0,1200,2750,5385,,"LINESTRING (-2.258192 53.4813937, -2.2579722 53.4815876, -2.2577413 53.4817639, -2.2576338 53.4818332)",
90123,0,0,0,0,1408,1436,4647,,"LINESTRING (-2.2574858 53.4813745, -2.257184 53.4815387, -2.257127 53.4815974, -2.257112 53.4816611, -2.2571197 53.4817697)",
90124,0,0,0,0,1408,1409,2513,,"LINESTRING (-2.2574858 53.4813745, -2.2571167 53.481492, -2.2569626 53.4815323, -2.2568935 53.4815517)",
90125,0,0,0,0,1200,2760,5519,,"LINESTRING (-2.258192 53.4813937, -2.2583458 53.4812459, -2.258477 53.4810962)",
90126,0,0,0,0,1200,2750,5385,,"LINESTRING (-2.258192 53.4813937, -2.2579722 53.4815876, -2.2577413 53.4817639, -2.2576338 53.4818332)",
90127,0,0,0,0,1200,2750,5385,,"LINESTRING (-2.258192 53.4813937, -2.2579722 53.4815876, -2.2577413 53.4817639, -2.2576338 53.4818332)",
90128,0,0,0,0,1200,2750,5385,,"LINESTRING (-2.258192 53.4813937, -2.2579722 53.4815876, -2.2577413 53.4817639, -2.2576338 53.4818332)",
90129,0,0,0,0,1408,1409,2513,,"LINESTRING (-2.2574858 53.4813745, -2.2571167 53.481492, -2.2569626 53.4815323, -2.2568935 53.4815517)",
90130,0,0,0,0,1408,1409,2513,,"LINESTRING (-2.2574858 53.4813745, -2.2571167 53.481492, -2.2569626 53.4815323, -2.2568935 53.4815517)",
90131,0,0,0,0,32,1409,2581,,"LINESTRING (-2.2568195 53.4814938, -2.2568935 53.4815517)",
90132,0,0,0,0,1408,1409,2513,,"LINESTRING (-2.2574858 53.4813745, -2.2571167 53.481492, -2.2569626 53.4815323, -2.2568935 53.4815517)",
90133,0,0,0,0,1200,2750,5385,,"LINESTRING (-2.258192 53.4813937, -2.2579722 53.4815876, -2.2577413 53.4817639, -2.2576338 53.4818332)",
90134,0,0,0,0,1200,2760,5519,,"LINESTRING (-2.258192 53.4813937, -2.2583458 53.4812459, -2.258477 53.4810962)",
90135,0,0,0,0,1182,2887,2101,,"LINESTRING (-2.2581262 53.4802151, -2.2574076 53.4805248, -2.2572857 53.4805816)",
90136,0,0,0,0,2766,2760,5399,,"LINESTRING (-2.2591149 53.4796733, -2.258775 53.4805624, -2.2586676 53.4807947, -2.2585834 53.4809439, -2.258477 53.4810962)",
90137,0,0,0,0,2766,2760,5399,,"LINESTRING (-2.2591149 53.4796733, -2.258775 53.4805624, -2.2586676 53.4807947, -2.2585834 53.4809439, -2.258477 53.4810962)",
90138,0,0,0,0,2767,2764,5400,,"LINESTRING (-2.2590558 53.4796672, -2.2591268 53.4794727, -2.2592125 53.4792384, -2.2592938 53.4789751, -2.2593667 53.4786979, -2.2594132 53.4784588, -2.2594437 53.4782327, -2.2594532 53.4780287, -2.2594396 53.4778407, -2.259431 53.4777528, -2.2594156 53.4776649, -2.2593457 53.4774553, -2.2592599 53.4772641, -2.2591671 53.4771128)",
90139,0,0,0,0,2767,2764,5400,,"LINESTRING (-2.2590558 53.4796672, -2.2591268 53.4794727, -2.2592125 53.4792384, -2.2592938 53.4789751, -2.2593667 53.4786979, -2.2594132 53.4784588, -2.2594437 53.4782327, -2.2594532 53.4780287, -2.2594396 53.4778407, -2.259431 53.4777528, -2.2594156 53.4776649, -2.2593457 53.4774553, -2.2592599 53.4772641, -2.2591671 53.4771128)",
90140,0,0,0,0,2765,2766,5394,,"LINESTRING (-2.2592256 53.4771005, -2.2593168 53.4772581, -2.2594075 53.4774577, -2.2594698 53.4776608, -2.2594884 53.4777509, -2.2594991 53.477843, -2.2595091 53.4780284, -2.2594926 53.4782222, -2.2594614 53.4784607, -2.2594189 53.4786971, -2.2593504 53.4789769, -2.2592645 53.4792457, -2.2591149 53.4796733)",
90141,0,0,0,0,2854,2855,5635,,"LINESTRING (-2.2601491 53.4780602, -2.2596889 53.4778807)",
90142,0,0,0,0,2854,2855,5635,,"LINESTRING (-2.2601491 53.4780602, -2.2596889 53.4778807)",
90143,0,0,0,0,1858,1202,2857,,"LINESTRING (-2.2602416 53.4789695, -2.2604142 53.4788841, -2.2606171 53.4787916, -2.2608553 53.4787047)",
90144,0,0,0,0,354,1862,4646,,"LINESTRING (-2.26063 53.4784475, -2.2603023 53.478614)",
90145,0,0,0,0,1409,33,2514,,"LINESTRING (-2.2568935 53.4815517, -2.2567766 53.4815745)",
90146,0,0,0,0,1408,1409,2513,,"LINESTRING (-2.2574858 53.4813745, -2.2571167 53.481492, -2.2569626 53.4815323, -2.2568935 53.4815517)",
90147,0,0,0,0,1200,2750,5385,,"LINESTRING (-2.258192 53.4813937, -2.2579722 53.4815876, -2.2577413 53.4817639, -2.2576338 53.4818332)",
90148,0,0,0,0,1200,2760,5519,,"LINESTRING (-2.258192 53.4813937, -2.2583458 53.4812459, -2.258477 53.4810962)",
90149,0,0,0,0,1182,2887,2101,,"LINESTRING (-2.2581262 53.4802151, -2.2574076 53.4805248, -2.2572857 53.4805816)",
90150,0,0,0,0,2766,2760,5399,,"LINESTRING (-2.2591149 53.4796733, -2.258775 53.4805624, -2.2586676 53.4807947, -2.2585834 53.4809439, -2.258477 53.4810962)",
90151,0,0,0,0,2766,2760,5399,,"LINESTRING (-2.2591149 53.4796733, -2.258775 53.4805624, -2.2586676 53.4807947, -2.2585834 53.4809439, -2.258477 53.4810962)",
90152,0,0,0,0,2767,2764,5400,,"LINESTRING (-2.2590558 53.4796672, -2.2591268 53.4794727, -2.2592125 53.4792384, -2.2592938 53.4789751, -2.2593667 53.4786979, -2.2594132 53.4784588, -2.2594437 53.4782327, -2.2594532 53.4780287, -2.2594396 53.4778407, -2.259431 53.4777528, -2.2594156 53.4776649, -2.2593457 53.4774553, -2.2592599 53.4772641, -2.2591671 53.4771128)",
90153,0,0,0,0,2767,2764,5400,,"LINESTRING (-2.2590558 53.4796672, -2.2591268 53.4794727, -2.2592125 53.4792384, -2.2592938 53.4789751, -2.2593667 53.4786979, -2.2594132 53.4784588, -2.2594437 53.4782327, -2.2594532 53.4780287, -2.2594396 53.4778407, -2.259431 53.4777528, -2.2594156 53.4776649, -2.2593457 53.4774553, -2.2592599 53.4772641, -2.2591671 53.4771128)",
90154,0,0,0,0,2765,2766,5394,,"LINESTRING (-2.2592256 53.4771005, -2.2593168 53.4772581, -2.2594075 53.4774577, -2.2594698 53.4776608, -2.2594884 53.4777509, -2.2594991 53.477843, -2.2595091 53.4780284, -2.2594926 53.4782222, -2.2594614 53.4784607, -2.2594189 53.4786971, -2.2593504 53.4789769, -2.2592645 53.4792457, -2.2591149 53.4796733)",
90155,0,0,0,0,2854,2855,5635,,"LINESTRING (-2.2601491 53.4780602, -2.2596889 53.4778807)",
90156,0,0,0,0,1197,1858,4979,,"LINESTRING (-2.2600131 53.4790984, -2.2602416 53.4789695)",
90157,0,0,0,0,1858,1202,2857,,"LINESTRING (-2.2602416 53.4789695, -2.2604142 53.4788841, -2.2606171 53.4787916, -2.2608553 53.4787047)",
90158,0,0,0,0,335,2395,341,,"LINESTRING (-2.2563095 53.481014, -2.2561274 53.4808285)",
90159,0,0,0,0,335,2395,341,,"LINESTRING (-2.2563095 53.481014, -2.2561274 53.4808285)",
90160,0,0,0,0,2579,334,344,,"LINESTRING (-2.2565774 53.4814859, -2.256556 53.4814269, -2.256455 53.4812731, -2.2563339 53.4810399)",
90161,0,0,0,0,334,32,345,,"LINESTRING (-2.2563339 53.4810399, -2.2564945 53.481142, -2.2566737 53.4813227, -2.2568195 53.4814938)",
90162,0,0,0,0,354,916,4649,,"LINESTRING (-2.26063 53.4784475, -2.260624 53.4783756, -2.260645 53.4783168, -2.2606886 53.4782598)",
90163,0,0,0,0,410,916,183,,"LINESTRING (-2.260307 53.4784616, -2.2606886 53.4782598)",
90164,0,0,0,0,1272,1274,2248,,"LINESTRING (-2.2608264 53.4780666, -2.2609864 53.4781189, -2.2611156 53.4781531, -2.2612872 53.4781944)",
90165,0,0,0,0,29,2396,2242,,"LINESTRING (-2.2617004 53.4775912, -2.2616843 53.4776596, -2.2616685 53.477705, -2.2616225 53.4777875, -2.2615489 53.4778732, -2.2614334 53.4779725, -2.2612982 53.4780725, -2.2612076 53.4781232, -2.2608786 53.4783123, -2.2608144 53.4783472)",
90166,0,0,0,0,31,30,2244,,"LINESTRING (-2.2615241 53.4775796, -2.2615347 53.4775206, -2.2615419 53.4774494, -2.2615398 53.4773426, -2.261501 53.4769423, -2.261469 53.4767779)",
90167,0,0,0,0,31,30,2244,,"LINESTRING (-2.2615241 53.4775796, -2.2615347 53.4775206, -2.2615419 53.4774494, -2.2615398 53.4773426, -2.261501 53.4769423, -2.261469 53.4767779)",
90168,0,0,0,0,2333,11,5375,,"LINESTRING (-2.2613916 53.4765115, -2.2613486 53.4763636)",
90169,0,0,0,0,2333,11,5375,,"LINESTRING (-2.2613916 53.4765115, -2.2613486 53.4763636)",
90170,0,0,0,0,2207,2330,5377,,"LINESTRING (-2.2613299 53.4762812, -2.2612639 53.476117)",
90171,0,0,0,0,1463,10,5379,,"LINESTRING (-2.2612474 53.4760758, -2.2612143 53.4759808, -2.2611995 53.4758924, -2.2611972 53.4757524, -2.261217 53.4755688, -2.2612426 53.4753475)",
90172,0,0,0,0,1463,10,5379,,"LINESTRING (-2.2612474 53.4760758, -2.2612143 53.4759808, -2.2611995 53.4758924, -2.2611972 53.4757524, -2.261217 53.4755688, -2.2612426 53.4753475)",
90173,0,0,0,0,9,1877,83,,"LINESTRING (-2.2617179 53.4754398, -2.2616641 53.4755121, -2.2615902 53.4755845, -2.2615045 53.4756756)",
90174,0,0,0,0,1860,1295,5318,,"LINESTRING (-2.2616315 53.4753945, -2.2615693 53.4753481, -2.2614517 53.4752573)",
90175,0,0,0,0,2704,13,5652,,"LINESTRING (-2.2595723 53.4770149, -2.2594701 53.4770899, -2.2593319 53.4771821, -2.2592611 53.4772161, -2.2591818 53.4772378, -2.2590931 53.477242)",
90176,0,0,0,0,12,2704,4329,,"LINESTRING (-2.2601107 53.4766403, -2.2599267 53.4767537, -2.2597143 53.4769143, -2.2595723 53.4770149)",
90177,0,0,0,0,2335,12,4327,,"LINESTRING (-2.2611245 53.4763922, -2.2608742 53.4764242, -2.2606183 53.4764774, -2.2601107 53.4766403)",
90178,0,0,0,0,12,2331,84,,"LINESTRING (-2.2601107 53.4766403, -2.2605485 53.4764379, -2.2609587 53.4763327, -2.2611172 53.4763107)",
90179,0,0,0,0,2331,2330,4328,,"LINESTRING (-2.2611172 53.4763107, -2.2611987 53.4762502, -2.2612349 53.4762005, -2.2612639 53.476117)",
90180,0,0,0,0,9,1877,83,,"LINESTRING (-2.2617179 53.4754398, -2.2616641 53.4755121, -2.2615902 53.4755845, -2.2615045 53.4756756)",
90181,0,0,0,0,1463,1860,2596,,"LINESTRING (-2.2612474 53.4760758, -2.2612296 53.4760032, -2.2612259 53.4759518, -2.261241 53.4758687, -2.261268 53.4757936, -2.2613027 53.475724, -2.26135 53.4756505, -2.2614944 53.4754982, -2.2615729 53.4754308, -2.2616315 53.4753945)",
90182,0,0,0,0,1877,2328,5373,,"LINESTRING (-2.2615045 53.4756756, -2.2614569 53.4757441, -2.2614279 53.4758126, -2.2614198 53.4758858, -2.2614355 53.4759544, -2.2615009 53.4761522, -2.261551 53.4762948)",
90183,0,0,0,0,2207,2328,86,,"LINESTRING (-2.2613299 53.4762812, -2.261551 53.4762948)",
90184,0,0,0,0,2207,2328,86,,"LINESTRING (-2.2613299 53.4762812, -2.261551 53.4762948)",
90185,0,0,0,0,2328,28,5374,,"LINESTRING (-2.261551 53.4762948, -2.2616226 53.4767643)",
90186,0,0,0,0,28,29,2243,,"LINESTRING (-2.2616226 53.4767643, -2.2616783 53.4771853, -2.2617093 53.4773831, -2.2617129 53.4774536, -2.261711 53.4775243, -2.2617004 53.4775912)",
90187,0,0,0,0,28,29,2243,,"LINESTRING (-2.2616226 53.4767643, -2.2616783 53.4771853, -2.2617093 53.4773831, -2.2617129 53.4774536, -2.261711 53.4775243, -2.2617004 53.4775912)",
90188,0,0,0,0,29,2396,2242,,"LINESTRING (-2.2617004 53.4775912, -2.2616843 53.4776596, -2.2616685 53.477705, -2.2616225 53.4777875, -2.2615489 53.4778732, -2.2614334 53.4779725, -2.2612982 53.4780725, -2.2612076 53.4781232, -2.2608786 53.4783123, -2.2608144 53.4783472)",
90189,0,0,0,0,1272,1274,2248,,"LINESTRING (-2.2608264 53.4780666, -2.2609864 53.4781189, -2.2611156 53.4781531, -2.2612872 53.4781944)",
90190,0,0,0,0,354,916,4649,,"LINESTRING (-2.26063 53.4784475, -2.260624 53.4783756, -2.260645 53.4783168, -2.2606886 53.4782598)",
90191,0,0,0,0,151,1888,2239,,"LINESTRING (-2.2629892 53.4756957, -2.2628197 53.4756629)",
90192,0,0,0,0,1888,1861,3497,,"LINESTRING (-2.2628197 53.4756629, -2.2625882 53.4756166, -2.2623763 53.4755527, -2.2621242 53.4754633, -2.2620062 53.4754138, -2.2619512 53.4753779, -2.2619405 53.4753508, -2.2619338 53.4753263)",
90193,0,0,0,0,1861,1462,5316,,"LINESTRING (-2.2619338 53.4753263, -2.2619799 53.4753293, -2.2621633 53.4753495)",
90194,0,0,0,0,1861,1462,5316,,"LINESTRING (-2.2619338 53.4753263, -2.2619799 53.4753293, -2.2621633 53.4753495)",
90195,0,0,0,0,151,1888,2239,,"LINESTRING (-2.2629892 53.4756957, -2.2628197 53.4756629)",
90196,0,0,0,0,1888,1861,3497,,"LINESTRING (-2.2628197 53.4756629, -2.2625882 53.4756166, -2.2623763 53.4755527, -2.2621242 53.4754633, -2.2620062 53.4754138, -2.2619512 53.4753779, -2.2619405 53.4753508, -2.2619338 53.4753263)",
90197,0,0,0,0,1888,1861,3497,,"LINESTRING (-2.2628197 53.4756629, -2.2625882 53.4756166, -2.2623763 53.4755527, -2.2621242 53.4754633, -2.2620062 53.4754138, -2.2619512 53.4753779, -2.2619405 53.4753508, -2.2619338 53.4753263)",
90198,0,0,0,0,1861,1462,5316,,"LINESTRING (-2.2619338 53.4753263, -2.2619799 53.4753293, -2.2621633 53.4753495)",
90199,0,0,0,0,2045,1293,3728,,"LINESTRING (-2.2613925 53.4749005, -2.2615688 53.4750307, -2.2617129 53.4751314, -2.2617352 53.4751503)",
90200,0,0,0,0,1861,1185,5315,,"LINESTRING (-2.2619338 53.4753263, -2.2619385 53.4753081, -2.2619553 53.4752902, -2.2619676 53.4752774)",
90201,0,0,0,0,1185,1462,2313,,"LINESTRING (-2.2619676 53.4752774, -2.2621633 53.4753495)",
90202,0,0,0,0,1462,149,2314,,"LINESTRING (-2.2621633 53.4753495, -2.262449 53.4754544, -2.2626671 53.4755148, -2.2627339 53.4755283, -2.2628007 53.4755418, -2.2630207 53.4755815)",
90203,0,0,0,0,1462,149,2314,,"LINESTRING (-2.2621633 53.4753495, -2.262449 53.4754544, -2.2626671 53.4755148, -2.2627339 53.4755283, -2.2628007 53.4755418, -2.2630207 53.4755815)",
90204,0,0,0,0,1462,149,2314,,"LINESTRING (-2.2621633 53.4753495, -2.262449 53.4754544, -2.2626671 53.4755148, -2.2627339 53.4755283, -2.2628007 53.4755418, -2.2630207 53.4755815)",
90205,0,0,0,0,151,1888,2239,,"LINESTRING (-2.2629892 53.4756957, -2.2628197 53.4756629)",
90206,0,0,0,0,149,1271,2238,,"LINESTRING (-2.2630207 53.4755815, -2.2637599 53.4756981, -2.2638144 53.4757078)",
90207,0,0,0,0,2691,148,5724,,"LINESTRING (-2.2646947 53.4758445, -2.264933 53.4758815, -2.2651321 53.4759111)",
90208,0,0,0,0,147,2342,5716,,"LINESTRING (-2.2650026 53.4760113, -2.2646737 53.4759643)",
90209,0,0,0,0,2342,150,5717,,"LINESTRING (-2.2646737 53.4759643, -2.2637848 53.4758193)",
90210,0,0,0,0,150,151,2237,,"LINESTRING (-2.2637848 53.4758193, -2.2629892 53.4756957)",
90211,0,0,0,0,151,1888,2239,,"LINESTRING (-2.2629892 53.4756957, -2.2628197 53.4756629)",
90212,0,0,0,0,2691,148,5724,,"LINESTRING (-2.2646947 53.4758445, -2.264933 53.4758815, -2.2651321 53.4759111)",
90213,0,0,0,0,2344,2204,5722,,"LINESTRING (-2.265277 53.475939, -2.2656889 53.4760063)",
90214,0,0,0,0,2692,2204,4089,,"LINESTRING (-2.2655513 53.4756388, -2.2654958 53.4757554, -2.2654984 53.4758145, -2.265533 53.475876, -2.2655777 53.4759267, -2.2656889 53.4760063)",
90215,0,0,0,0,988,2205,4087,,"LINESTRING (-2.2685743 53.4752431, -2.2681545 53.4751582, -2.2678451 53.4750763, -2.2677807 53.4750308, -2.2677593 53.4748041, -2.2676574 53.4747698, -2.2675286 53.4747346, -2.2673569 53.4747306, -2.2672338 53.4747722, -2.2670997 53.4748552, -2.2670262 53.474961, -2.2669526 53.4751151, -2.2668759 53.4752809, -2.2667827 53.4754826, -2.266706 53.4756483, -2.2666276 53.4758179, -2.2666059 53.4758649)",
90216,0,0,0,0,1486,1487,5190,,"LINESTRING (-2.2691279 53.4765273, -2.2690826 53.4766482)",
90217,0,0,0,0,1486,1487,5190,,"LINESTRING (-2.2691279 53.4765273, -2.2690826 53.4766482)",
90218,0,0,0,0,1486,2938,5187,,"LINESTRING (-2.2691279 53.4765273, -2.2694012 53.4765781)",
90219,0,0,0,0,2937,1487,5361,,"LINESTRING (-2.270178 53.4768386, -2.2693544 53.4766956, -2.2690826 53.4766482)",
90220,0,0,0,0,973,2746,5357,,"LINESTRING (-2.2712277 53.4769138, -2.2711739 53.4770116)",
90221,0,0,0,0,973,1317,5189,,"LINESTRING (-2.2712277 53.4769138, -2.2724566 53.4771273, -2.2726877 53.4771674)",
90222,0,0,0,0,973,1317,5189,,"LINESTRING (-2.2712277 53.4769138, -2.2724566 53.4771273, -2.2726877 53.4771674)",
90223,0,0,0,0,973,1317,5189,,"LINESTRING (-2.2712277 53.4769138, -2.2724566 53.4771273, -2.2726877 53.4771674)",
90224,0,0,0,0,1047,1048,1840,,"LINESTRING (-2.2737428 53.4768909, -2.2743587 53.4770055)",
90225,0,0,0,0,3138,2138,5354,,"LINESTRING (-2.2761 53.477887, -2.2758787 53.4778491)",
90226,0,0,0,0,2378,3058,2161,,"LINESTRING (-2.2757008 53.4791007, -2.2761 53.4791486)",
90227,0,0,0,0,3138,2138,5354,,"LINESTRING (-2.2761 53.477887, -2.2758787 53.4778491)",
90228,0,0,0,0,973,1317,5189,,"LINESTRING (-2.2712277 53.4769138, -2.2724566 53.4771273, -2.2726877 53.4771674)",
90229,0,0,0,0,973,1317,5189,,"LINESTRING (-2.2712277 53.4769138, -2.2724566 53.4771273, -2.2726877 53.4771674)",
90230,0,0,0,0,973,1317,5189,,"LINESTRING (-2.2712277 53.4769138, -2.2724566 53.4771273, -2.2726877 53.4771674)",
90231,0,0,0,0,1486,1487,5190,,"LINESTRING (-2.2691279 53.4765273, -2.2690826 53.4766482)",
90232,0,0,0,0,1486,1487,5190,,"LINESTRING (-2.2691279 53.4765273, -2.2690826 53.4766482)",
90233,0,0,0,0,1487,2940,5192,,"LINESTRING (-2.2690826 53.4766482, -2.2690622 53.4767263)",
90234,0,0,0,0,988,2205,4087,,"LINESTRING (-2.2685743 53.4752431, -2.2681545 53.4751582, -2.2678451 53.4750763, -2.2677807 53.4750308, -2.2677593 53.4748041, -2.2676574 53.4747698, -2.2675286 53.4747346, -2.2673569 53.4747306, -2.2672338 53.4747722, -2.2670997 53.4748552, -2.2670262 53.474961, -2.2669526 53.4751151, -2.2668759 53.4752809, -2.2667827 53.4754826, -2.266706 53.4756483, -2.2666276 53.4758179, -2.2666059 53.4758649)",
90235,0,0,0,0,147,2342,5716,,"LINESTRING (-2.2650026 53.4760113, -2.2646737 53.4759643)",
90236,0,0,0,0,1487,2940,5192,,"LINESTRING (-2.2690826 53.4766482, -2.2690622 53.4767263)",
90237,0,0,0,0,2940,2939,5837,,"LINESTRING (-2.2690622 53.4767263, -2.2690504 53.4767712, -2.2690104 53.4768777)",
90238,0,0,0,0,1807,2949,5836,,"LINESTRING (-2.2686888 53.4776064, -2.2686189 53.4777648, -2.2685504 53.4779198, -2.2684823 53.4780182)",
90239,0,0,0,0,2949,1488,5850,,"LINESTRING (-2.2684823 53.4780182, -2.2684045 53.4781291, -2.2683567 53.4782019)",
90240,0,0,0,0,1489,2960,2631,,"LINESTRING (-2.2676708 53.4789207, -2.2677734 53.478814)",
