name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
,2183,475420897,,yes,,"POLYGON ((-2.2550187 53.4887683, -2.2549546 53.4888068, -2.2548549 53.4887479, -2.2549191 53.4887094, -2.2550187 53.4887683))",POINT (-2.254936815874148 53.48875809782559)
,2184,475420898,,yes,,"POLYGON ((-2.2548835 53.4885873, -2.2548239 53.4886259, -2.254757 53.4885867, -2.2548166 53.4885487, -2.2548835 53.4885873))",POINT (-2.254820259460201 53.48858720004486)
,2185,475421586,,yes,,"POLYGON ((-2.254903 53.4882699, -2.254803 53.4883382, -2.2547231 53.4882968, -2.2548232 53.4882285, -2.254903 53.4882699))",POINT (-2.254813066194777 53.48828335256268)
,2186,475421587,,yes,,"POLYGON ((-2.2550905 53.4881748, -2.2550886 53.488247, -2.2549422 53.4882456, -2.2549441 53.4881734, -2.2550905 53.4881748))",POINT (-2.25501635 53.48821019999999)
,2187,475421588,,yes,,"POLYGON ((-2.2553176 53.4881685, -2.2553191 53.4882366, -2.2551591 53.4882379, -2.2551576 53.4881697, -2.2553176 53.4881685))",POINT (-2.255238330440397 53.48820317523094)
,2188,475421589,,yes,,"POLYGON ((-2.2553465 53.4883895, -2.2553471 53.4884643, -2.2552158 53.4884646, -2.2552152 53.4883899, -2.2553465 53.4883895))",POINT (-2.255281164637063 53.4884270749229)
,2189,475421590,,yes,,"POLYGON ((-2.2553541 53.4885098, -2.2553551 53.4885867, -2.2552343 53.488587, -2.2552318 53.4885095, -2.2553541 53.4885098))",POINT (-2.255293744492553 53.48854817132867)
,2190,475421591,,yes,,"POLYGON ((-2.2572556 53.4896446, -2.2573202 53.4896836, -2.2571891 53.4897594, -2.2572674 53.489806, -2.2571991 53.4898396, -2.2569151 53.4896689, -2.2567876 53.4897491, -2.256722 53.4897123, -2.256854 53.4896316, -2.2567803 53.4895909, -2.2568358 53.489553, -2.2571245 53.4897236, -2.2572556 53.4896446))",POINT (-2.257022799005628 53.48969788983752)
,2191,475421592,,yes,,"POLYGON ((-2.2573633 53.4892876, -2.2571309 53.4894298, -2.2569562 53.4893288, -2.2570513 53.4892706, -2.2569443 53.4892087, -2.2570817 53.4891246, -2.2573633 53.4892876))",POINT (-2.257134967796587 53.48927877787429)
,2192,475421593,,yes,,"POLYGON ((-2.2580172 53.4897415, -2.2578557 53.4898419, -2.2576661 53.4897338, -2.2577499 53.4896817, -2.2576493 53.4896244, -2.2578212 53.4895176, -2.2579784 53.4896072, -2.2578842 53.4896657, -2.2580172 53.4897415))",POINT (-2.25782957566383 53.4896811081998)
,2193,475421594,,yes,,"POLYGON ((-2.2537309 53.4887615, -2.2537403 53.488926, -2.2535951 53.4889289, -2.2535857 53.4887644, -2.2537309 53.4887615))",POINT (-2.253663 53.48884520000001)
,2194,475421595,,yes,,"POLYGON ((-2.2537782 53.4890028, -2.2537939 53.4891701, -2.2536401 53.4891737, -2.2536233 53.4890071, -2.2537782 53.4890028))",POINT (-2.253708916410404 53.48908831864926)
,2195,475421596,,yes,,"POLYGON ((-2.2539329 53.489252, -2.2538816 53.4893145, -2.253711 53.4892537, -2.2537686 53.4891916, -2.2539329 53.489252))",POINT (-2.253823068212142 53.48925299085493)
,2196,475421597,,yes,,"POLYGON ((-2.2541816 53.489228, -2.2540334 53.4893136, -2.2539329 53.489252, -2.254081 53.4891664, -2.2541816 53.489228))",POINT (-2.254057233870181 53.48923999833983)
,2197,475421598,,yes,,"POLYGON ((-2.2550522 53.4890242, -2.254952 53.4889646, -2.254891 53.489001, -2.2549912 53.4890606, -2.2550522 53.4890242))",POINT (-2.2549716 53.4890126)
,2198,476601935,,yes,,"POLYGON ((-2.2271127 53.4852292, -2.22675 53.4853562, -2.2261766 53.4847761, -2.2265394 53.4846491, -2.2271127 53.4852292))",POINT (-2.226644663859254 53.48500264057398)
One Cutting Room Square,2199,476654980,,residential,,"POLYGON ((-2.2284356 53.4842971, -2.2282153 53.4840762, -2.2286127 53.4839295, -2.2289563 53.4841156, -2.2284356 53.4842971))",POINT (-2.228562012232616 53.48410842051548)
,2200,476734918,,yes,,"POLYGON ((-2.2161639 53.4870967, -2.2150547 53.4874322, -2.2149877 53.4873529, -2.2160992 53.487017, -2.2161639 53.4870967))",POINT (-2.2155760896666 53.48722477056686)
,2201,476734919,,yes,,"POLYGON ((-2.2158732 53.4868642, -2.2150346 53.4871156, -2.2149658 53.4870343, -2.2158044 53.4867829, -2.2158732 53.4868642))",POINT (-2.215419499999995 53.48694925)
,2202,476734920,,yes,,"POLYGON ((-2.2163366 53.4870221, -2.2160333 53.486683, -2.2161498 53.4866461, -2.2164532 53.4869852, -2.2163366 53.4870221))",POINT (-2.21624324260905 53.48683411867061)
,2203,476734921,,yes,,"POLYGON ((-2.2169445 53.4872197, -2.2168164 53.4872583, -2.2166822 53.4871005, -2.2168103 53.4870619, -2.2169445 53.4872197))",POINT (-2.21681335 53.4871601)
,2204,476734922,,yes,,"POLYGON ((-2.2165568 53.4873524, -2.2164219 53.4873933, -2.2162875 53.4872366, -2.2164224 53.4871956, -2.2165568 53.4873524))",POINT (-2.216422150042106 53.48729446668478)
,2205,476734923,,yes,,"POLYGON ((-2.2161358 53.4874953, -2.2160065 53.4875356, -2.2158669 53.4873773, -2.2159962 53.487337, -2.2161358 53.4874953))",POINT (-2.21600135 53.48743629999999)
,2206,476734924,,yes,,"POLYGON ((-2.2157266 53.4876441, -2.2155947 53.487684, -2.2154545 53.48752, -2.2155863 53.4874801, -2.2157266 53.4876441))",POINT (-2.215590533652481 53.48758205774693)
,2207,476734925,,yes,,"POLYGON ((-2.2152791 53.4877341, -2.2148877 53.4878824, -2.2148178 53.4878172, -2.2152092 53.4876688, -2.2152791 53.4877341))",POINT (-2.215048484418009 53.48777561046649)
,2208,476734926,,yes,,"POLYGON ((-2.214719 53.4878557, -2.2146115 53.4878995, -2.2142135 53.4875535, -2.214321 53.4875097, -2.214719 53.4878557))",POINT (-2.21446625 53.48770460000001)
,2209,476963663,,yes,,"POLYGON ((-2.2162119 53.4863424, -2.2161598 53.486279, -2.2154606 53.4864828, -2.2155128 53.4865461, -2.2162119 53.4863424))",POINT (-2.215836326644197 53.48641255857289)
,2210,476963664,,yes,,"POLYGON ((-2.2160584 53.486141, -2.215891 53.4861914, -2.2157083 53.4859764, -2.2158758 53.4859261, -2.2160584 53.486141))",POINT (-2.215883367186622 53.48605872574193)
,2211,476963665,,yes,,"POLYGON ((-2.2156065 53.4860931, -2.2152222 53.4862091, -2.2151574 53.4861332, -2.2155418 53.4860172, -2.2156065 53.4860931))",POINT (-2.215381963755255 53.48611315174811)
,2212,476963666,,yes,,"POLYGON ((-2.2150652 53.4862482, -2.2153101 53.4865316, -2.2152051 53.4865637, -2.2149602 53.4862803, -2.2150652 53.4862482))",POINT (-2.21513515 53.48640595)
,2213,476963667,,yes,,"POLYGON ((-2.2150127 53.4866156, -2.2140327 53.4869096, -2.2139676 53.4868327, -2.2149476 53.4865387, -2.2150127 53.4866156))",POINT (-2.214490150000006 53.48672415)
,2214,476963668,,yes,,"POLYGON ((-2.2147689 53.4863271, -2.2136891 53.4867666, -2.2136114 53.4866991, -2.2146913 53.4862595, -2.2147689 53.4863271))",POINT (-2.21419022793436 53.48651305233269)
,2215,476964213,,yes,,"POLYGON ((-2.2151297 53.4857656, -2.2151899 53.4858361, -2.2147579 53.4859667, -2.2146977 53.4858962, -2.2151297 53.4857656))",POINT (-2.214943799999999 53.48586615)
,2216,476964214,,yes,,"POLYGON ((-2.2152127 53.4855189, -2.2145873 53.4857281, -2.2145178 53.4856546, -2.2151433 53.4854455, -2.2152127 53.4855189))",POINT (-2.214865203018914 53.48558679901711)
Church of the Apostles,2217,476964215,,place_of_worship,,"POLYGON ((-2.2157196 53.4855262, -2.2158422 53.4856686, -2.2155433 53.4857638, -2.2154931 53.4856992, -2.2153577 53.4857458, -2.215207 53.4856346, -2.2153051 53.4855999, -2.2154265 53.4855158, -2.215569 53.4855665, -2.2157196 53.4855262))",POINT (-2.21553236646816 53.48563855498279)
,2218,476964216,,yes,,"POLYGON ((-2.2167079 53.4848555, -2.2167858 53.4849154, -2.2164706 53.4850606, -2.2163927 53.4850007, -2.2167079 53.4848555))",POINT (-2.21658925 53.48495805)
,2219,476964217,,yes,,"POLYGON ((-2.2141112 53.4857811, -2.2144634 53.4860758, -2.2143505 53.4861236, -2.2139983 53.4858289, -2.2141112 53.4857811))",POINT (-2.214230849999999 53.48595235)
,2220,476964218,,yes,,"POLYGON ((-2.2140509 53.4862511, -2.2137073 53.4859525, -2.2135875 53.4860013, -2.2139312 53.4862999, -2.2140509 53.4862511))",POINT (-2.213819207793498 53.48612618623252)
,2221,476964219,,yes,,"POLYGON ((-2.2136461 53.4864166, -2.2135437 53.4864599, -2.2131909 53.4861647, -2.2132932 53.4861214, -2.2136461 53.4864166))",POINT (-2.213418494892284 53.48629066561958)
,2222,476964220,,yes,,"POLYGON ((-2.2132457 53.4865804, -2.2131209 53.4866323, -2.2127719 53.4863353, -2.2128967 53.4862834, -2.2132457 53.4865804))",POINT (-2.213008799999999 53.48645784999999)
,2223,476964221,,yes,,"POLYGON ((-2.2148473 53.4874349, -2.2147471 53.4874848, -2.2141554 53.4870641, -2.2142556 53.4870142, -2.2148473 53.4874349))",POINT (-2.21450135 53.48724949999999)
,2224,476964222,,yes,,"POLYGON ((-2.2148889 53.4870525, -2.2147654 53.4870895, -2.2146228 53.486921, -2.2147463 53.486884, -2.2148889 53.4870525))",POINT (-2.21475585 53.48698675000001)
,2225,476964223,,yes,,"POLYGON ((-2.2150965 53.4871924, -2.2148622 53.4872677, -2.2148214 53.4872227, -2.2150556 53.4871474, -2.2150965 53.4871924))",POINT (-2.214958936919482 53.48720754776932)
,2226,476971108,,yes,,"POLYGON ((-2.2142119 53.4874556, -2.2141041 53.4875005, -2.2138055 53.4872472, -2.2139132 53.4872022, -2.2142119 53.4874556))",POINT (-2.214008675598474 53.48735137124685)
,2227,476971109,,yes,,"POLYGON ((-2.2137316 53.4870704, -2.2136075 53.4871233, -2.2133185 53.4868829, -2.2134426 53.48683, -2.2137316 53.4870704))",POINT (-2.21352505 53.48697665)
,2228,477006586,,yes,,"POLYGON ((-2.2134416 53.487207, -2.213116 53.487346, -2.2130346 53.4872818, -2.2133637 53.4871407, -2.2134416 53.487207))",POINT (-2.213239059732102 53.48724373803121)
,2229,477006587,,yes,,"POLYGON ((-2.2134133 53.4876134, -2.2132947 53.4876629, -2.2130063 53.4874313, -2.213116 53.4873797, -2.2134133 53.4876134))",POINT (-2.213208592457574 53.48752243706764)
,2230,477006588,,yes,,"POLYGON ((-2.2139459 53.4875408, -2.2135619 53.4877072, -2.213477 53.4876366, -2.2138628 53.4874713, -2.2139459 53.4875408))",POINT (-2.213711327993908 53.48758921417826)
,2231,477006589,,yes,,"POLYGON ((-2.2142651 53.4878004, -2.2138794 53.4879684, -2.2137939 53.487899, -2.2141796 53.4877309, -2.2142651 53.4878004))",POINT (-2.21402952864248 53.48784966067315)
,2232,477006590,,yes,,"POLYGON ((-2.214511 53.4880199, -2.2139427 53.488242, -2.2138758 53.4881814, -2.2144441 53.4879593, -2.214511 53.4880199))",POINT (-2.2141934 53.48810065000001)
,2233,477006591,,yes,,"POLYGON ((-2.2137552 53.4880441, -2.2136502 53.488088, -2.2132356 53.4877368, -2.2133406 53.4876929, -2.2137552 53.4880441))",POINT (-2.213495399999998 53.48789044999999)
,2234,477006592,,yes,,"POLYGON ((-2.2131041 53.4877451, -2.212987 53.4877949, -2.2127079 53.4875623, -2.2128249 53.4875126, -2.2131041 53.4877451))",POINT (-2.212906002359761 53.48765374980152)
,2235,477006593,,yes,,"POLYGON ((-2.2127373 53.4874583, -2.2126269 53.4875047, -2.212413 53.4873242, -2.2125234 53.4872778, -2.2127373 53.4874583))",POINT (-2.21257515 53.48739124999999)
,2236,477006594,,yes,,"POLYGON ((-2.2132155 53.4869445, -2.2125761 53.4872106, -2.2124961 53.4871426, -2.2131355 53.4868764, -2.2132155 53.4869445))",POINT (-2.212855851750601 53.48704350241618)
,2237,477006595,,yes,,"POLYGON ((-2.2128877 53.4867153, -2.2124648 53.4868996, -2.2123728 53.4868227, -2.2127957 53.4866406, -2.2128877 53.4867153))",POINT (-2.212629611352115 53.48676986654519)
,2238,477006596,,yes,,"POLYGON ((-2.2123025 53.4869814, -2.2121995 53.4870255, -2.2118391 53.4867272, -2.2119421 53.4866832, -2.2123025 53.4869814))",POINT (-2.212070821332444 53.48685434503533)
,2239,477006597,,yes,,"POLYGON ((-2.2119288 53.4871313, -2.2118055 53.4871815, -2.2114646 53.486885, -2.2115879 53.4868348, -2.2119288 53.4871313))",POINT (-2.211696699999999 53.48700815)
,2240,477006599,,yes,,"POLYGON ((-2.21217 53.487412, -2.211317 53.487766, -2.211243 53.4877029, -2.2120961 53.4873489, -2.21217 53.487412))",POINT (-2.211706493060011 53.48755746263809)
,2241,477047932,,yes,,"POLYGON ((-2.2190455 53.4862322, -2.2189101 53.4863461, -2.2188447 53.4863377, -2.2187163 53.4861738, -2.2189288 53.4861155, -2.2190035 53.4862113, -2.2190455 53.4862322))",POINT (-2.218882325761111 53.48622775436343)
,2242,477049847,,yes,,"POLYGON ((-2.2126009 53.4861132, -2.2121052 53.4862844, -2.2120518 53.4862297, -2.2125475 53.4860584, -2.2126009 53.4861132))",POINT (-2.212326405778661 53.48617140483235)
,2243,477049848,,yes,,"POLYGON ((-2.2120333 53.4862658, -2.2120888 53.4863225, -2.2114963 53.4865274, -2.2114409 53.4864707, -2.2120333 53.4862658))",POINT (-2.211764848086205 53.48639659281312)
,2244,477082925,,yes,,"POLYGON ((-2.2134084 53.4883118, -2.2134864 53.4883801, -2.2130172 53.48857, -2.2129392 53.4885017, -2.2134084 53.4883118))",POINT (-2.2132128 53.48844090000001)
,2245,477082926,,yes,,"POLYGON ((-2.2134868 53.4882372, -2.2133716 53.4882865, -2.2131404 53.4880955, -2.2132556 53.4880462, -2.2134868 53.4882372))",POINT (-2.213313600000001 53.48816635000001)
,2246,477082927,,yes,,"POLYGON ((-2.2130826 53.4881262, -2.2129644 53.4881753, -2.2127444 53.4879877, -2.2128626 53.4879387, -2.2130826 53.4881262))",POINT (-2.212913508704839 53.48805698689815)
,2247,477082928,,yes,,"POLYGON ((-2.2129208 53.4883982, -2.2127934 53.4884522, -2.2124095 53.488131, -2.2125369 53.4880771, -2.2129208 53.4883982))",POINT (-2.212665167734482 53.48826464260119)
,2248,477082929,,yes,,"POLYGON ((-2.2121942 53.4884677, -2.2120068 53.4885503, -2.2117909 53.488377, -2.2119783 53.4882944, -2.2121942 53.4884677))",POINT (-2.21199255 53.48842234999999)
,2249,477082931,,yes,,"POLYGON ((-2.2120411 53.4877182, -2.2121063 53.4877751, -2.2115739 53.4879911, -2.2115086 53.4879342, -2.2120411 53.4877182))",POINT (-2.211807452712536 53.48785465815085)
,2250,477082932,,yes,,"POLYGON ((-2.2126571 53.4878136, -2.2125545 53.4878572, -2.2122828 53.4876309, -2.2123853 53.4875873, -2.2126571 53.4878136))",POINT (-2.212469940681909 53.48772226172211)
,2251,477247637,,yes,,"POLYGON ((-2.2589021 53.4899159, -2.25917 53.4902128, -2.2591716 53.4902769, -2.2591331 53.4902998, -2.2586526 53.4902989, -2.2586495 53.4901807, -2.2588744 53.4901816, -2.2587496 53.490036, -2.2583554 53.4901679, -2.2583231 53.4901313, -2.25832 53.490025, -2.2587003 53.4898921, -2.2588328 53.4898958, -2.2589021 53.4899159))",POINT (-2.258779605900498 53.49010307804486)
,2252,477247639,,yes,,"POLYGON ((-2.253362 53.4896057, -2.2533624 53.4896896, -2.2532442 53.4896898, -2.2532439 53.4896059, -2.253362 53.4896057))",POINT (-2.253303125044551 53.48964775591753)
,2253,477247640,,yes,,"POLYGON ((-2.2533568 53.4895027, -2.2533546 53.4895885, -2.2532332 53.4895873, -2.2532354 53.4895016, -2.2533568 53.4895027))",POINT (-2.253295011791122 53.48954502526272)
,2254,477249382,,yes,,"POLYGON ((-2.2533398 53.4893802, -2.2533401 53.4894569, -2.2532164 53.4894571, -2.2532161 53.4893804, -2.2533398 53.4893802))",POINT (-2.2532781 53.48941865000001)
,2255,477249383,,yes,,"POLYGON ((-2.253089 53.4895877, -2.2530885 53.4896544, -2.2529496 53.489654, -2.2529501 53.4895874, -2.253089 53.4895877))",POINT (-2.253019317366287 53.48962087507375)
,2256,477249384,,yes,,"POLYGON ((-2.2529308 53.4895826, -2.252931 53.4896503, -2.2527956 53.4896505, -2.2527954 53.4895828, -2.2529308 53.4895826))",POINT (-2.2528632 53.48961655000001)
,2257,477249385,,yes,,"POLYGON ((-2.2533232 53.4892922, -2.2533235 53.4893665, -2.2532027 53.4893667, -2.2532024 53.4892924, -2.2533232 53.4892922))",POINT (-2.25326295 53.48932945)
,2258,477256773,,yes,,"POLYGON ((-2.2527081 53.4895804, -2.2527085 53.4896907, -2.2525678 53.4896909, -2.2525675 53.4895805, -2.2527081 53.4895804))",POINT (-2.252637964410659 53.48963563157012)
,2259,477256774,,yes,,"POLYGON ((-2.252677 53.4894426, -2.2526777 53.4895294, -2.2525517 53.4895297, -2.252551 53.4894429, -2.252677 53.4894426))",POINT (-2.252614350000001 53.48948615)
,2260,477256775,,yes,,"POLYGON ((-2.2526693 53.4893222, -2.252669 53.4894104, -2.2525412 53.4894102, -2.2525415 53.489322, -2.2526693 53.4893222))",POINT (-2.25260525 53.4893662)
,2261,477256776,,yes,,"POLYGON ((-2.2526679 53.4891758, -2.2526687 53.4893088, -2.2525269 53.4893091, -2.2525262 53.4891761, -2.2526679 53.4891758))",POINT (-2.252597425062889 53.48924245781879)
,2262,477256777,,yes,,"POLYGON ((-2.2533182 53.4892042, -2.2533191 53.4892771, -2.2531948 53.4892776, -2.253194 53.4892047, -2.2533182 53.4892042))",POINT (-2.25325652511416 53.48924090488889)
,2263,477256778,,yes,,"POLYGON ((-2.2530666 53.4893476, -2.2530674 53.4894197, -2.2529894 53.48942, -2.2529891 53.4893952, -2.2529396 53.4893954, -2.252939 53.4893482, -2.2530666 53.4893476))",POINT (-2.253009215940828 53.48938025170889)
,2264,477256779,,yes,,"POLYGON ((-2.2533263 53.489048, -2.2529844 53.4890495, -2.2529854 53.4891293, -2.2532158 53.4891283, -2.2532164 53.4891772, -2.2533278 53.4891768, -2.2533263 53.489048))",POINT (-2.25317515741091 53.48909929220553)
,2265,477256780,,yes,,"POLYGON ((-2.2526886 53.4890107, -2.2526886 53.4890943, -2.2524431 53.4890943, -2.2524431 53.4890107, -2.2526886 53.4890107))",POINT (-2.25256585 53.4890525)
,2266,477256781,,yes,,"POLYGON ((-2.2524413 53.4897237, -2.2523668 53.4892807, -2.2521562 53.4892933, -2.2522307 53.4897362, -2.2524413 53.4897237))",POINT (-2.252298753431862 53.48950847184757)
,2267,477256783,,yes,,"POLYGON ((-2.2532919 53.4887196, -2.2532931 53.4888557, -2.2529943 53.4888571, -2.252992 53.4887925, -2.2531659 53.4887918, -2.2531682 53.4887182, -2.2532919 53.4887196))",POINT (-2.25317056098646 53.48880212241405)
,2268,477256784,,yes,,"POLYGON ((-2.2532734 53.4885668, -2.2532731 53.4886459, -2.2531441 53.4886457, -2.2531444 53.4885666, -2.2532734 53.4885668))",POINT (-2.25320875 53.48860625)
,2269,477256785,,yes,,"POLYGON ((-2.2532289 53.4884641, -2.2532283 53.4885401, -2.2531017 53.4885398, -2.2531023 53.4884637, -2.2532289 53.4884641))",POINT (-2.253165286128162 53.48850192492216)
,2270,477256786,,yes,,"POLYGON ((-2.2532149 53.4883217, -2.253219 53.4884498, -2.2530942 53.4884512, -2.2530901 53.4883231, -2.2532149 53.4883217))",POINT (-2.253154550000001 53.48838645)
,2271,477256787,,yes,,"POLYGON ((-2.2529426 53.4883768, -2.2529428 53.4884459, -2.2527876 53.4884461, -2.2527873 53.488377, -2.2529426 53.4883768))",POINT (-2.252865074962463 53.48841144629098)
,2272,477256788,,yes,,"POLYGON ((-2.2526891 53.4883214, -2.2526898 53.4884335, -2.2525492 53.4884338, -2.2525485 53.4883217, -2.2526891 53.4883214))",POINT (-2.25261915 53.4883776)
,2273,477256789,,yes,,"POLYGON ((-2.2526859 53.4884795, -2.2526865 53.4885587, -2.2525628 53.488559, -2.2525622 53.4884799, -2.2526859 53.4884795))",POINT (-2.252624363023209 53.48851927492273)
,2274,477256790,,yes,,"POLYGON ((-2.2526998 53.488572, -2.2527001 53.4886473, -2.2525705 53.4886475, -2.2525703 53.4885721, -2.2526998 53.488572))",POINT (-2.252635160705196 53.48860972987954)
,2275,477256791,,yes,,"POLYGON ((-2.2527121 53.4887389, -2.2527117 53.488818, -2.2525179 53.4888176, -2.2525184 53.4887385, -2.2527121 53.4887389))",POINT (-2.252615024938505 53.48877825340201)
,2276,477256792,,yes,,"POLYGON ((-2.2566755 53.4870831, -2.2552978 53.4869984, -2.2552877 53.4870613, -2.2556067 53.4870843, -2.2555864 53.4872874, -2.2557103 53.4872946, -2.2557408 53.4871302, -2.2562041 53.4871568, -2.2561756 53.4873224, -2.2563016 53.4873321, -2.2563443 53.4871278, -2.2566613 53.4871484, -2.2566755 53.4870831))",POINT (-2.255972931377106 53.4871229882315)
,2277,477256793,,yes,,"POLYGON ((-2.2567365 53.4872862, -2.2566044 53.4872596, -2.2563077 53.4877976, -2.2566328 53.4878653, -2.2566796 53.4877855, -2.2564784 53.4877456, -2.2567365 53.4872862))",POINT (-2.256528205819873 53.48758925652321)
,2278,477256794,,yes,,"POLYGON ((-2.2560876 53.487741, -2.255904 53.4877029, -2.2558614 53.4877756, -2.256045 53.4878137, -2.2560876 53.487741))",POINT (-2.2559745 53.4877583)
,2279,477274034,,yes,,"POLYGON ((-2.2579772 53.4871526, -2.2574813 53.4871292, -2.2574496 53.4873675, -2.2577693 53.4873826, -2.2577616 53.4874404, -2.2573428 53.4874207, -2.2573896 53.4870687, -2.2579846 53.4870966, -2.2579772 53.4871526))",POINT (-2.257567516037213 53.48723695269171)
,2280,477274035,,yes,,"POLYGON ((-2.2584215 53.4870979, -2.2584116 53.4871675, -2.2580028 53.487147, -2.2580127 53.4870774, -2.2584215 53.4870979))",POINT (-2.258212149999997 53.48712245000001)
,2281,477274036,,yes,,"POLYGON ((-2.258731 53.4871242, -2.2586433 53.4871756, -2.2585351 53.4871102, -2.2586229 53.4870588, -2.258731 53.4871242))",POINT (-2.258633066456006 53.48711719879387)
,2282,477284253,,yes,,"POLYGON ((-2.2579304 53.4875422, -2.2577868 53.4875309, -2.2577936 53.4875005, -2.257766 53.4874983, -2.2577778 53.4874457, -2.257949 53.4874592, -2.2579304 53.4875422))",POINT (-2.257858968237706 53.48749266)
