from_node_id,to_node_id,cell_id,FFTT_in_sec,distance,o_distance,d_distance,accessbility_time,hit_count,use_count,balance,geometry
11,389,-2238999332,8,0.000782,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9442439 33.4177833, -111.9443299 33.4177838, -111.9448141 33.4177868, -111.945 33.4177879)"
389,11,-2238999332,8,0.000706,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.945 33.4177879, -111.9448141 33.4177868, -111.9443299 33.4177838, -111.9442439 33.4177833)"
187,71,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9434283 33.4295304, -111.9434575 33.4295241)"
71,187,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9434575 33.4295241, -111.9434283 33.4295304)"
71,95,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9434575 33.4295241, -111.9435008 33.42952)"
95,71,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9435008 33.42952, -111.9434575 33.4295241)"
95,81,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9435008 33.42952, -111.9435847 33.4295124)"
81,95,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9435847 33.4295124, -111.9435008 33.42952)"
81,1,-2238999332,7,0.000441,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9435847 33.4295124, -111.9438891 33.4295138, -111.9442567 33.4295155)"
1,81,-2238999332,7,0.000373,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9442567 33.4295155, -111.9438891 33.4295138, -111.9435847 33.4295124)"
390,178,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9351443 33.4302, -111.9349285 33.4300573)"
178,247,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)"
199,391,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.939969 33.4151097, -111.9399682 33.4150687, -111.9399674 33.415)"
75,392,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.926289 33.4298413, -111.9262887 33.4302)"
67,77,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339665 33.4183547, -111.9338292 33.4183283)"
77,67,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338292 33.4183283, -111.9339665 33.4183547)"
77,273,-2238999332,54,0.001025,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338292 33.4183283, -111.9334167 33.4183318, -111.9333084 33.4183327, -111.9328931 33.4183363, -111.9327235 33.4183377, -111.93174 33.4183562, -111.9316681 33.4183576, -111.9313989 33.4183647)"
273,77,-2238999332,54,0.000782,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313989 33.4183647, -111.9316681 33.4183576, -111.93174 33.4183562, -111.9327235 33.4183377, -111.9328931 33.4183363, -111.9333084 33.4183327, -111.9334167 33.4183318, -111.9338292 33.4183283)"
273,311,-2238999332,56,0.001202,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313989 33.4183647, -111.9310799 33.4183731, -111.9300776 33.4183997, -111.928946 33.4184311, -111.9288549 33.4184369)"
311,273,-2238999332,56,0.000947,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9288549 33.4184369, -111.928946 33.4184311, -111.9300776 33.4183997, -111.9310799 33.4183731, -111.9313989 33.4183647)"
89,85,-2238999332,63,0.002246,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262825 33.4200903, -111.9261371 33.4199597, -111.9260926 33.4199214, -111.9257296 33.4196086, -111.9254281 33.4193385, -111.9252926 33.4192193, -111.9252695 33.4192003, -111.9251995 33.4191427, -111.9243594 33.4184026, -111.9243278 33.4183748, -111.9242636 33.4183173, -111.9239316 33.4180199, -111.9232866 33.4174422, -111.9226459 33.4168567, -111.9225348 33.4167548)"
85,291,-2238999332,23,0.002879,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9225348 33.4167548, -111.9224468 33.4166758, -111.9220448 33.4163128, -111.9215238 33.415852, -111.921125 33.4154858)"
397,86,-2238999332,37,0.003252,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9204042 33.415, -111.9204066 33.4150106, -111.9205282 33.4151211, -111.9206543 33.4152358, -111.9207182 33.415294, -111.9222318 33.4166745, -111.9223108 33.4167475)"
86,87,-2238999332,17,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9223108 33.4167475, -111.9224699 33.4168905, -111.922595 33.4170037, -111.923179 33.417529)"
43,34,-2238999332,36,0.001425,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9294043 33.4166443, -111.9292738 33.4166437, -111.9291845 33.4166419, -111.9289673 33.4166348, -111.9287531 33.4166268, -111.9279378 33.4166216, -111.9274905 33.4166187, -111.9272923 33.4166614, -111.9271917 33.4166831, -111.9271412 33.416699, -111.9268577 33.4167882, -111.9264694 33.4168418, -111.9263074 33.4168484)"
34,43,-2238999332,36,0.001114,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263074 33.4168484, -111.9264694 33.4168418, -111.9268577 33.4167882, -111.9271412 33.416699, -111.9271917 33.4166831, -111.9272923 33.4166614, -111.9274905 33.4166187, -111.9279378 33.4166216, -111.9287531 33.4166268, -111.9289673 33.4166348, -111.9291845 33.4166419, -111.9292738 33.4166437, -111.9294043 33.4166443)"
34,85,-2238999332,43,0.001847,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263074 33.4168484, -111.9261483 33.4168245, -111.9261289 33.4168242, -111.9260097 33.4168223, -111.9257825 33.4168186, -111.9256051 33.4168157, -111.925416 33.4168125, -111.92533 33.4168113, -111.9249009 33.4168044, -111.9247937 33.4168027, -111.9247194 33.4168015, -111.9245051 33.416798, -111.9243362 33.4167953, -111.9240217 33.4167902, -111.9234712 33.4167813, -111.9232733 33.4167758, -111.9230789 33.4167704, -111.9226683 33.4167589, -111.9226183 33.4167575, -111.9225348 33.4167548)"
85,34,-2238999332,43,0.001469,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9225348 33.4167548, -111.9226183 33.4167575, -111.9226683 33.4167589, -111.9230789 33.4167704, -111.9232733 33.4167758, -111.9234712 33.4167813, -111.9240217 33.4167902, -111.9243362 33.4167953, -111.9245051 33.416798, -111.9247194 33.4168015, -111.9247937 33.4168027, -111.9249009 33.4168044, -111.92533 33.4168113, -111.925416 33.4168125, -111.9256051 33.4168157, -111.9257825 33.4168186, -111.9260097 33.4168223, -111.9261289 33.4168242, -111.9261483 33.4168245, -111.9263074 33.4168484)"
85,39,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9225348 33.4167548, -111.922468 33.4167526)"
39,85,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.922468 33.4167526, -111.9225348 33.4167548)"
39,102,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.922468 33.4167526, -111.9223974 33.4167503)"
102,39,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9223974 33.4167503, -111.922468 33.4167526)"
102,86,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9223974 33.4167503, -111.9223108 33.4167475)"
86,102,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9223108 33.4167475, -111.9223974 33.4167503)"
86,44,-2238999332,19,0.002115,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9223108 33.4167475, -111.9222395 33.4167452, -111.9216828 33.416734, -111.9214566 33.4167294, -111.9210239 33.4167206, -111.9206612 33.4167133, -111.920587 33.4167118)"
44,86,-2238999332,19,0.001943,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.920587 33.4167118, -111.9206612 33.4167133, -111.9210239 33.4167206, -111.9214566 33.4167294, -111.9216828 33.416734, -111.9222395 33.4167452, -111.9223108 33.4167475)"
44,45,-2238999332,20,0.002318,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.920587 33.4167118, -111.9199436 33.4167013, -111.9198052 33.416699, -111.9196227 33.416696, -111.9191975 33.416689, -111.9187765 33.4166821)"
45,44,-2238999332,20,0.002137,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9187765 33.4166821, -111.9191975 33.416689, -111.9196227 33.416696, -111.9198052 33.416699, -111.9199436 33.4167013, -111.920587 33.4167118)"
45,398,-2238999332,11,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9187765 33.4166821, -111.9185004 33.4166793, -111.9183574 33.4166779, -111.9178 33.4166722)"
398,45,-2238999332,11,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9178 33.4166722, -111.9183574 33.4166779, -111.9185004 33.4166793, -111.9187765 33.4166821)"
14,300,-2238999332,11,0.001159,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9304264 33.4231268, -111.9303102 33.4231118, -111.9301089 33.4230616, -111.9299067 33.4229799, -111.9295421 33.4227616, -111.9295097 33.4227418)"
300,14,-2238999332,11,0.001060,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9295097 33.4227418, -111.9295421 33.4227616, -111.9299067 33.4229799, -111.9301089 33.4230616, -111.9303102 33.4231118, -111.9304264 33.4231268)"
60,90,-2238999332,50,0.001106,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349278 33.4254396, -111.9348667 33.4253526, -111.93477 33.4253016, -111.9344827 33.4252009, -111.9338795 33.4250026, -111.9337642 33.4249627, -111.9336635 33.4249279, -111.9333623 33.4248268, -111.9331807 33.4247492, -111.9329899 33.4246525, -111.9328007 33.4245423, -111.932582 33.4243921, -111.9323321 33.4241886, -111.9322412 33.4241145, -111.9321078 33.4240044, -111.9317117 33.4236774, -111.9315201 33.4235192, -111.931479 33.4234892, -111.9314023 33.4234332, -111.9312627 33.4233579)"
14,93,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9304264 33.4231268, -111.9305248 33.4232046)"
93,106,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305248 33.4232046, -111.9306079 33.4232582)"
106,303,-2238999332,45,0.000939,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9306079 33.4232582, -111.930736 33.4233106, -111.9309357 33.4233812, -111.9311333 33.4234587, -111.9312907 33.4235414, -111.93142 33.4236319, -111.9319949 33.4241089, -111.9320888 33.4241868, -111.9324904 33.4245105, -111.9327255 33.4246689, -111.9329471 33.4247963, -111.9332431 33.4249321, -111.9334639 33.425007, -111.9336026 33.4250545, -111.9338713 33.4251674, -111.9339446 33.4251998)"
319,98,-2238999332,24,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228964 33.4220263, -111.9228965 33.422132, -111.9228968 33.4224269, -111.9228971 33.422726, -111.9228975 33.4230536, -111.9228981 33.4236505, -111.9228983 33.4238125)"
98,319,-2238999332,24,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9228981 33.4236505, -111.9228975 33.4230536, -111.9228971 33.422726, -111.9228968 33.4224269, -111.9228965 33.422132, -111.9228964 33.4220263)"
314,134,-2238999332,71,0.000353,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366549 33.4176535, -111.9367551 33.4176523, -111.9381395 33.4176358, -111.938222 33.4176349, -111.9397914 33.4176178, -111.9398468 33.4176189)"
163,359,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9425485 33.4291402, -111.9425454 33.4291882, -111.942523 33.429252)"
401,251,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9433042 33.4302, -111.9433033 33.4301913, -111.9432646 33.4300587, -111.9431999 33.4298849, -111.9431442 33.4297815)"
313,290,-2238999332,37,0.000494,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366276 33.4162059, -111.9365009 33.416198, -111.9363553 33.4161918, -111.9362773 33.4161848, -111.936235 33.4161823, -111.9359174 33.4160964, -111.9352405 33.4160982, -111.9350452 33.4160987, -111.9349531 33.4160981)"
290,313,-2238999332,37,0.000327,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349531 33.4160981, -111.9350452 33.4160987, -111.9352405 33.4160982, -111.9359174 33.4160964, -111.936235 33.4161823, -111.9362773 33.4161848, -111.9363553 33.4161918, -111.9365009 33.416198, -111.9366276 33.4162059)"
290,66,-2238999332,37,0.000633,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349531 33.4160981, -111.9348464 33.4160975, -111.9342398 33.4160939, -111.9339404 33.4160921, -111.9334415 33.4160891, -111.9333802 33.4160887, -111.933278 33.4160881)"
66,290,-2238999332,37,0.000465,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933278 33.4160881, -111.9333802 33.4160887, -111.9334415 33.4160891, -111.9339404 33.4160921, -111.9342398 33.4160939, -111.9348464 33.4160975, -111.9349531 33.4160981)"
123,56,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.918685 33.4188785, -111.9186841 33.4184064)"
56,123,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9186841 33.4184064, -111.918685 33.4188785)"
56,45,-2238999332,23,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9186841 33.4184064, -111.9186764 33.4182838, -111.9186824 33.4177131, -111.9186996 33.4175698, -111.9187596 33.4174122, -111.9187854 33.4172118, -111.9187765 33.4166821)"
45,56,-2238999332,23,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9187765 33.4166821, -111.9187854 33.4172118, -111.9187596 33.4174122, -111.9186996 33.4175698, -111.9186824 33.4177131, -111.9186764 33.4182838, -111.9186841 33.4184064)"
59,19,-2238999332,18,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366724 33.4254992, -111.9366718 33.4253943, -111.9366717 33.4253795, -111.9366697 33.4248479, -111.9366683 33.4244745, -111.936666 33.4243591)"
19,59,-2238999332,18,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936666 33.4243591, -111.9366683 33.4244745, -111.9366697 33.4248479, -111.9366717 33.4253795, -111.9366718 33.4253943, -111.9366724 33.4254992)"
19,62,-2238999332,18,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936666 33.4243591, -111.9366669 33.4242409, -111.9366703 33.423784, -111.9366737 33.4233232, -111.9366746 33.4232058)"
62,19,-2238999332,18,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366746 33.4232058, -111.9366737 33.4233232, -111.9366703 33.423784, -111.9366669 33.4242409, -111.936666 33.4243591)"
62,181,-2238999332,19,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366746 33.4232058, -111.9366734 33.4230882, -111.9366683 33.4225993, -111.9366668 33.4224568, -111.9366665 33.4224305, -111.9366626 33.4220574, -111.9366619 33.4219911)"
181,62,-2238999332,19,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366619 33.4219911, -111.9366626 33.4220574, -111.9366665 33.4224305, -111.9366668 33.4224568, -111.9366683 33.4225993, -111.9366734 33.4230882, -111.9366746 33.4232058)"
181,53,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366619 33.4219911, -111.9366625 33.4219038)"
53,181,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366625 33.4219038, -111.9366619 33.4219911)"
53,129,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366625 33.4219038, -111.9366612 33.4218453, -111.9366602 33.4218359, -111.9366407 33.4212929)"
129,53,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366407 33.4212929, -111.9366602 33.4218359, -111.9366612 33.4218453, -111.9366625 33.4219038)"
130,129,-2238999332,6,0.000658,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936667 33.4212884, -111.936692 33.421276, -111.9367094 33.4212576, -111.9367179 33.4212346, -111.9367173 33.4212163, -111.9367079 33.4211944, -111.9366988 33.4211839, -111.9366766 33.4211693, -111.9366438 33.4211619, -111.9366099 33.421167, -111.9365885 33.4211782, -111.9365779 33.4211878, -111.936566 33.4212066, -111.9365625 33.4212303, -111.9365654 33.421246, -111.936581 33.4212697, -111.9366004 33.4212832, -111.9366407 33.4212929)"
129,130,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366407 33.4212929, -111.936667 33.4212884)"
84,346,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.940029 33.4174558, -111.9399592 33.4174561)"
346,343,-2238999332,6,0.000172,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9399592 33.4174561, -111.9399462 33.4174558, -111.9398726 33.4174547)"
343,133,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9398726 33.4174547, -111.9398439 33.4174549)"
133,312,-2238999332,36,0.000230,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9398439 33.4174549, -111.9397819 33.4174542, -111.9396173 33.4174516, -111.9394931 33.4174529, -111.938321 33.4174654, -111.9382156 33.4174665, -111.9381365 33.4174674, -111.9380448 33.4174661, -111.9367627 33.4174821, -111.936655 33.4174833)"
402,131,-2238999332,16,0.000029,999999.000000,999999.000000,999999,4,0,0.000000,0.000000,"LINESTRING (-111.9381583 33.415, -111.9385524 33.4151879, -111.9388391 33.4153857, -111.9391546 33.4156339, -111.9393959 33.4159185, -111.939442 33.4159929, -111.9394923 33.4160741)"
94,47,-2238999332,6,0.000102,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400695 33.4274911, -111.9400679 33.4273849)"
47,41,-2238999332,12,0.000105,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400679 33.4273849, -111.9400679 33.427282, -111.9400776 33.4264624)"
41,216,-2238999332,6,0.000138,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400776 33.4264624, -111.9400785 33.4260353)"
184,217,-2238999332,13,0.000018,999999.000000,999999.000000,999999,4,0,0.000000,0.000000,"LINESTRING (-111.9398966 33.4219821, -111.9399104 33.422072, -111.9399143 33.422407, -111.9399634 33.422988)"
